,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
eaf3_eaf3,18.0,13.0,14.0,42.0,51.0,8.0,12.0,34.0,59.0,30.0,13.0,13.0
eaf3_ldb7,18.0,18.0,19.0,12.0,30.0,14.0,18.0,15.0,60.0,32.0,60.0,490.0
spp1_pyk2,17.0,38.0,59.0,45.0,38.0,16.0,52.0,16.0,49.0,17.0,19.0,21.0
mig1_DAM,17.0,40.0,80.0,51.0,56.0,22.0,35.0,39.0,43.0,58.0,83.0,32.0
sus1_hos1,17.0,14.0,27.0,25.0,23.0,16.0,12.0,42.0,87.0,42.0,36.0,25.0
htl1_swd3,17.0,11.0,21.0,10.0,35.0,8.0,248.0,72.0,131.0,98.0,90.0,18.0
hos1_ldb7,16.0,16.0,16.0,14.0,22.0,103.0,34.0,138.0,48.0,50.0,63.0,16.0
rpd3_med4,16.0,25.0,31.0,13.0,19.0,10.0,25.0,11.0,12.0,11.0,18.0,24.0
hos2_gcn5,16.0,19.0,21.0,23.0,18.0,18.0,28.0,27.0,20.0,33.0,14.0,26.0
arp6_med7,16.0,23.0,60.0,25.0,23.0,23.0,130.0,86.0,64.0,89.0,86.0,24.0
hda1_hmt2,16.0,17.0,30.0,37.0,69.0,14.0,41.0,64.0,199.0,152.0,177.0,35.0
hos1_hhf2,16.0,22.0,103.0,17.0,32.0,7.0,17.0,60.0,11.0,18.0,34.0,3.0
cac2_esa1,16.0,14.0,22.0,37.0,52.0,17.0,60.0,95.0,58.0,62.0,72.0,45.0
ies5_mig1,16.0,20.0,28.0,13.0,14.0,18.0,13.0,13.0,27.0,20.0,34.0,27.0
mig1_rtt102,16.0,17.0,53.0,51.0,51.0,12.0,20.0,39.0,50.0,68.0,105.0,76.0
hda1_btt1,15.0,15.0,31.0,15.0,21.0,17.0,25.0,18.0,26.0,19.0,18.0,39.0
hat1_hat2,15.0,114.0,130.0,102.0,46.0,22.0,149.0,42.0,44.0,60.0,60.0,22.0
bre2_nhp10,15.0,24.0,26.0,19.0,53.0,19.0,258.0,172.0,170.0,107.0,143.0,39.0
mig1_pyk1,15.0,20.0,68.0,40.0,96.0,9.0,18.0,15.0,23.0,25.0,29.0,25.0
mig1_bre2,15.0,7.0,23.0,17.0,34.0,10.0,15.0,8.0,17.0,16.0,36.0,12.0
nhp10_esa1,15.0,30.0,30.0,17.0,54.0,13.0,37.0,45.0,265.0,238.0,299.0,22.0
med7_nhp6a,15.0,20.0,32.0,17.0,25.0,13.0,46.0,14.0,45.0,25.0,70.0,22.0
sfh1_med4,14.0,37.0,88.0,40.0,49.0,11.0,13.0,20.0,56.0,60.0,103.0,30.0
hat1_med7,14.0,25.0,19.0,21.0,24.0,23.0,135.0,96.0,120.0,163.0,121.0,26.0
arp9_hos1,14.0,32.0,30.0,38.0,31.0,14.0,97.0,114.0,181.0,221.0,228.0,26.0
hos1_rtt102,14.0,29.0,29.0,21.0,15.0,10.0,73.0,21.0,42.0,40.0,73.0,14.0
hat2_cac2,14.0,27.0,19.0,8.0,25.0,11.0,183.0,81.0,57.0,75.0,117.0,15.0
rpd3_hat2,14.0,25.0,152.0,71.0,19.0,15.0,15.0,75.0,93.0,98.0,85.0,30.0
vps71_ldb7,13.0,10.0,13.0,27.0,59.0,278.0,11.0,31.0,16.0,29.0,59.0,18.0
htl1_nhp6a,13.0,37.0,71.0,37.0,45.0,16.0,10.0,21.0,47.0,20.0,43.0,16.0
mig1_pyk2,13.0,37.0,69.0,145.0,68.0,25.0,26.0,16.0,50.0,27.0,51.0,40.0
pyk1_esa1,13.0,29.0,31.0,20.0,16.0,16.0,217.0,111.0,806.0,409.0,482.0,27.0
hst2_gcn5,13.0,38.0,16.0,18.0,13.0,16.0,110.0,153.0,80.0,93.0,46.0,33.0
hat1_hat1,12.0,47.0,35.0,22.0,31.0,29.0,117.0,67.0,105.0,88.0,80.0,14.0
sir2_nhp10,12.0,28.0,111.0,22.0,36.0,16.0,65.0,76.0,54.0,53.0,30.0,33.0
hos1_med7,12.0,25.0,22.0,47.0,129.0,9.0,13.0,15.0,22.0,35.0,46.0,13.0
eaf5_ada2,12.0,19.0,33.0,14.0,15.0,12.0,10.0,19.0,36.0,42.0,29.0,24.0
hhf2_btt1,12.0,36.0,63.0,45.0,48.0,18.0,17.0,17.0,53.0,49.0,76.0,20.0
vps71_nhp6a,12.0,18.0,19.0,23.0,28.0,12.0,83.0,24.0,67.0,63.0,95.0,19.0
eaf3_rpd3,12.0,49.0,27.0,20.0,28.0,16.0,32.0,78.0,332.0,187.0,133.0,29.0
ies5_htl1,11.0,22.0,31.0,24.0,32.0,12.0,12.0,33.0,58.0,122.0,153.0,11.0
spp1_gcn5,11.0,16.0,28.0,19.0,27.0,9.0,14.0,11.0,6.0,13.0,17.0,75.0
DAM_dpd4,11.0,36.0,30.0,10.0,118.0,15.0,9.0,22.0,22.0,16.0,60.0,13.0
mig1_hos2,10.0,21.0,67.0,23.0,62.0,43.0,13.0,22.0,70.0,50.0,64.0,12.0
hos1_nut2,10.0,54.0,83.0,53.0,47.0,18.0,23.0,10.0,15.0,20.0,24.0,35.0
mig1_cdc36,10.0,11.0,97.0,58.0,134.0,50.0,15.0,21.0,16.0,22.0,19.0,18.0
mig1_sir2,9.0,50.0,51.0,53.0,81.0,17.0,14.0,11.0,70.0,64.0,68.0,14.0
hda1_esa1,9.0,17.0,27.0,67.0,28.0,10.0,15.0,20.0,54.0,94.0,124.0,85.0
swc5_tdh3,9.0,35.0,46.0,39.0,21.0,33.0,16.0,122.0,80.0,102.0,119.0,26.0
lge1_gapdh,9.0,14.0,50.0,15.0,26.0,11.0,15.0,35.0,179.0,71.0,159.0,23.0
hhf2_DAM,8.0,28.0,34.0,46.0,26.0,18.0,151.0,23.0,18.0,52.0,44.0,8.0
hat2_hos1,8.0,33.0,14.0,14.0,34.0,12.0,111.0,105.0,59.0,37.0,110.0,13.0
med7_arp6,7.0,5.0,8.0,7.0,57.0,17.0,46.0,42.0,49.0,26.0,42.0,5.0
hst2_htl1,7.0,19.0,43.0,17.0,20.0,8.0,10.0,17.0,20.0,21.0,26.0,36.0
rpd3_htl1,5.0,30.0,28.0,26.0,27.0,6.0,15.0,12.0,25.0,33.0,56.0,20.0
hos1_tdh3,2.0,11.0,25.0,26.0,48.0,2.0,5.0,7.0,10.0,37.0,77.0,10.0
